pid, bhid, bhhsize, bage, doby, bsex, race, racel, yr2uk4, bmastat, bnchild, bnkids, bnch02, bnch34, bnch511, bnch1215, bjbstat, degree, resp_sec_5cat_b, parent_sec_5cat_b, bvote1, bvote2, bvote4, bvote5, bvote6, bvote7, bvote8, borgm, borgma, borgmb, borgmj, borgaf, borgmg, 
84335640, 36911021, 1, 29, 1963, male, white, white br, inapplic, separate, 0, none, none, none, none, none, unemploy, 0, II/IIIa, II/IIIa, yes, inapplic, conserva, not very, fairly i, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
4275749, 7560851, 3, 27, 1965, female, white, inapplic, inapplic, married, 1, 1, 1, 1, none, none, self-emp, 0, II/IIIa, II/IIIa, no, no, none, not at  a, not very, can't vo, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
15495783, 7560851, 3, 26, 1966, male, white, inapplic, 1974, married, 1, 1, 1, 1, none, none, employed, 1, VII/IIIb, VII/IIIb, no, no, none, not at  a, fairly i, yes, inapplic, yes, not ment, member t, not ment, not ment, not ment, 
43304175, 22630013, 1, 60, 1931, male, white, white br, inapplic, divorced, 0, none, none, none, none, none, retired, 0, IV, II/IIIa, yes, inapplic, labour, fairly s, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
67223692, 27871173, 1, 80, 1911, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, family c, 0, V/VI, VII/IIIb, yes, inapplic, conserva, fairly s, not very, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
44735115, 60970099, 3, 38, 1954, female, black-ca, inapplic, inapplic, separate, 2, 2, 2, none, none, 2, employed, 1, II/IIIa, II/IIIa, no, yes, labour, not very, not very, can't vo, inapplic, yes, not ment, not ment, not ment, active r, not ment, 
9875045, 28980180, 4, 39, 1953, female, white, white br, inapplic, married, 1, 1, 1, none, none, none, employed, 1, VII/IIIb, V/VI, no, no, none, not at  a, not at a, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
52675213, 28980180, 4, 36, 1956, male, white, inapplic, inapplic, married, 1, 1, 1, none, none, none, employed, 0, II/IIIa, V/VI, yes, inapplic, conserva, not at  a, not very, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
85226323, 28980180, 4, 16, 1976, male, white, other wh, inapplic, never ma, 0, 1, 1, none, none, none, ft studt, 0, II/IIIa, IV, no, yes, conserva, not very, very int, no, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
96513931, 74290548, 1, 69, 1923, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, retired, 1, V/VI, IV, yes, inapplic, conserva, not very, not at a, can't vo, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
93233867, 91920611, 2, 72, 1920, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, retired, 1, IV, V/VI, no, yes, labour, not very, not very, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
69133876, 91920611, 2, 71, 1920, female, white, inapplic, inapplic, married, 0, none, none, none, none, none, family c, 0, II/IIIa, V/VI, yes, inapplic, labour, fairly s, not very, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
2685622, 34691034, 2, 29, 1963, female, white, inapplic, 1973, married, 0, none, none, none, none, none, employed, 1, VII/IIIb, IV, no, yes, conserva, very str, not at a, yes, inapplic, yes, not ment, not ment, member s, not ment, not ment, 
38016035, 34691034, 2, 22, 1970, male, white, inapplic, 1970, married, 0, none, none, none, none, none, ft studt, 0, VII/IIIb, II/IIIa, no, yes, conserva, not very, very int, yes, inapplic, yes, not ment, not ment, not ment, active r, not ment, 
66354960, 48720925, 5, 40, 1951, male, white, white br, inapplic, married, 3, 3, 3, none, none, 1, employed, 1, V/VI, V/VI, no, yes, labour, very str, not very, no, lib dem, yes, not ment, member t, not ment, not ment, not ment, 
71285098, 48720925, 5, 38, 1954, female, white, white br, inapplic, married, 3, 3, 3, none, none, 1, employed, 0, VII/IIIb, V/VI, no, yes, labour, not very, fairly i, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
16085637, 1870074, 2, 29, 1963, male, other et, inapplic, inapplic, divorced, 0, none, none, none, none, none, unemploy, 1, II/IIIa, VII/IIIb, no, yes, labour, fairly s, very int, can't vo, labour, yes, member p, member t, not ment, not ment, not ment, 
72355776, 1870074, 2, 26, 1966, female, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 1, I, V/VI, yes, inapplic, labour, fairly s, fairly i, can't vo, labour, yes, not ment, member t, not ment, not ment, not ment, 
3725146, 68441236, 3, 37, 1955, male, white, white br, inapplic, married, 1, 1, 1, 1, none, none, employed, 1, II/IIIa, IV, yes, inapplic, labour, fairly s, fairly i, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
95345924, 68441236, 3, 24, 1968, female, white, white br, inapplic, married, 1, 1, 1, 1, none, none, unemploy, 0, II/IIIa, I, yes, inapplic, conserva, fairly s, not at a, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
47914257, 17200937, 2, 57, 1934, female, white, white br, inapplic, widowed, 0, none, none, none, none, none, employed, 0, II/IIIa, IV, yes, inapplic, conserva, fairly s, fairly i, can't vo, conserva, yes, not ment, member t, not ment, not ment, not ment, 
45856065, 17200937, 2, 22, 1970, male, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, employed, 0, II/IIIa, II/IIIa, yes, inapplic, conserva, not very, fairly i, no, conserva, yes, not ment, not ment, member s, not ment, not ment, 
95733791, 2511000, 2, 76, 1916, male, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, retired, 0, VII/IIIb, VII/IIIb, yes, inapplic, conserva, very str, not at a, can't vo, conserva, yes, not ment, not ment, not ment, active r, not ment, 
22945601, 2511000, 2, 29, 1963, female, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, employed, 1, VII/IIIb, IV, yes, inapplic, conserva, fairly s, fairly i, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
87543784, 92770257, 1, 76, 1916, female, white, white br, inapplic, living a, 0, none, none, none, none, none, retired, 0, V/VI, II/IIIa, yes, inapplic, none, not at  a, not very, can't vo, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
38265749, 9020851, 3, 27, 1965, female, white, white br, inapplic, married, 1, 1, 1, 1, none, none, self-emp, 0, II/IIIa, II/IIIa, no, no, none, very str, not at a, yes, inapplic, yes, member p, not ment, not ment, not ment, not ment, 
83325783, 9020851, 3, 26, 1966, female, white, inapplic, 1974, married, 1, 1, 1, 1, none, none, employed, 1, VII/IIIb, VII/IIIb, no, no, none, not at  a, fairly i, can't vo, inapplic, yes, not ment, member t, not ment, not ment, not ment, 
8955147, 10370001, 2, 37, 1955, male, black-ca, inapplic, inapplic, never ma, 0, none, none, none, none, none, employed, 0, V/VI, II/IIIa, proxy re, proxy re, none, not at  a, very int, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
4935429, 10370001, 2, 32, 1960, male, black-ca, inapplic, inapplic, never ma, 0, none, none, none, none, none, unemploy, 0, II/IIIa, I, no, no, none, fairly s, fairly i, yes, inapplic, yes, not ment, not ment, not ment, not ment, not ment, 
25623662, 30540729, 1, 84, 1908, female, white, inapplic, 1946, widowed, 0, none, none, none, none, none, retired, 0, II/IIIa, II/IIIa, yes, inapplic, conserva, very str, very int, no, conserva, yes, member p, not ment, not ment, not ment, not ment, 
40174228, 26030504, 2, 60, 1932, female, white, white br, inapplic, married, 0, none, none, none, none, none, self-emp, 1, VII/IIIb, IV, yes, inapplic, conserva, not very, very int, no, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
2414326, 26030504, 2, 56, 1936, male, white, white br, inapplic, married, 0, none, none, none, none, none, self-emp, 0, IV, VII/IIIb, yes, inapplic, conserva, very str, fairly i, can't vo, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
41925773, 51340121, 3, 27, 1965, female, white, inapplic, inapplic, living a, 0, none, none, none, none, none, employed, 1, II/IIIa, V/VI, yes, inapplic, labour, fairly s, not at a, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
98285831, 51340121, 3, 26, 1966, female, white, white br, inapplic, living a, 0, none, none, none, none, none, employed, 1, I, II/IIIa, yes, inapplic, labour, very str, not very, can't vo, labour, yes, member p, not ment, member s, not ment, not ment, 
83535868, 51340121, 3, 25, 1967, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 0, I, II/IIIa, no, yes, labour, fairly s, very int, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
58403732, 51290178, 3, 78, 1913, female, white, other wh, inapplic, married, 0, none, none, none, none, none, retired, 0, I, VII/IIIb, yes, inapplic, labour, fairly s, very int, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
49953956, 51290178, 3, 69, 1923, male, white, other wh, inapplic, married, 0, none, none, none, none, none, retired, 0, V/VI, VII/IIIb, yes, inapplic, labour, fairly s, not very, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
19135069, 51290178, 3, 38, 1953, male, white, other wh, inapplic, never ma, 0, none, none, none, none, none, employed, 0, V/VI, II/IIIa, proxy re, proxy re, none, not at  a, not at a, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
85985753, 59890022, 1, 27, 1965, female, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, self-emp, 0, IV, IV, yes, inapplic, conserva, not very, fairly i, no, conserva, yes, not ment, member t, not ment, not ment, not ment, 
1994427, 92261068, 3, 53, 1939, female, white, inapplic, 1939, married, 1, 1, 1, none, none, none, self-emp, 0, IV, II/IIIa, yes, inapplic, labour, not very, very int, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
50115206, 92261068, 3, 36, 1956, female, white, white br, 1958, married, 1, 1, 1, none, none, none, employed, 0, VII/IIIb, I, no, yes, labour, not very, fairly i, can't vo, conserva, no, not ment, not ment, not ment, not ment, not ment, 
94763983, 14070940, 1, 68, 1924, female, white, inapplic, inapplic, never ma, 0, none, none, none, none, none, retired, 0, VII/IIIb, V/VI, yes, inapplic, labour, not very, not at a, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
29395844, 20031230, 4, 25, 1967, male, white, white br, inapplic, married, 2, 2, 2, 1, 1, none, employed, 1, V/VI, V/VI, no, no, none, very str, not at a, no, conserva, yes, not ment, not ment, member s, active r, not ment, 
91815876, 20031230, 4, 25, 1967, female, white, white br, inapplic, married, 2, 2, 2, 1, 1, none, family c, 1, VII/IIIb, I, no, yes, conserva, not very, not very, no, conserva, yes, not ment, not ment, not ment, active r, not ment, 
28654246, 37900652, 3, 58, 1933, male, white, white br, inapplic, married, 1, 1, 1, none, none, 1, employed, 0, V/VI, V/VI, yes, inapplic, conserva, not very, not very, no, lib dem, yes, not ment, not ment, member s, not ment, not ment, 
65875250, 37900652, 3, 35, 1957, female, white, white br, inapplic, married, 1, 1, none, 1, 1, none, employed, 0, VII/IIIb, V/VI, no, yes, conserva, not very, not very, can't vo, lib dem, yes, not ment, not ment, not ment, not ment, not ment, 
30214180, 75080919, 2, 61, 1931, female, white, white br, inapplic, married, 0, none, none, none, none, none, family c, 0, V/VI, II/IIIa, yes, inapplic, lib dem, not very, not at a, no, labour, yes, not ment, not ment, not ment, not ment, not ment, 
29614193, 75080919, 2, 61, 1931, male, white, white br, inapplic, married, 0, none, none, none, none, none, employed, 1, V/VI, V/VI, yes, inapplic, labour, not very, not very, can't vo, labour, yes, not ment, not ment, member s, not ment, not ment, 
68545320, 82720483, 5, 34, 1958, male, white, white br, inapplic, married, 3, 3, 3, none, none, 2, employed, 0, VII/IIIb, V/VI, no, no, none, not at  a, not very, can't vo, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
69575493, 82720483, 5, 31, 1961, female, white, white br, inapplic, married, 3, 3, 3, none, none, 2, employed, 0, VII/IIIb, II/IIIa, no, no, none, not at  a, not very, no, conserva, no, not ment, not ment, not ment, not ment, not ment, 
12245604, 77940130, 2, 29, 1963, female, white, white br, inapplic, never ma, 1, 1, 1, none, 1, none, employed, 0, I, II/IIIa, no, no, none, not at  a, not very, no, labour, yes, not ment, not ment, member s, not ment, not ment, 
35544759, 46440263, 3, 45, 1947, male, white, inapplic, inapplic, married, 1, 1, 1, none, none, none, employed, 0, II/IIIa, VII/IIIb, no, no, none, not at  a, fairly i, no, lib dem, yes, not ment, not ment, not ment, not ment, not ment, 
84834837, 46440263, 3, 43, 1949, female, white, inapplic, inapplic, married, 1, 1, 1, none, none, none, employed, 0, II/IIIa, IV, yes, inapplic, conserva, not very, fairly i, can't vo, conserva, yes, not ment, not ment, not ment, not ment, not ment, 
42715953, 70120723, 4, 24, 1968, male, white, inapplic, inapplic, married, 2, 2, 2, 1, 1, none, employed, 0, V/VI, V/VI, no, no, none, very str, not at a, yes, inapplic, yes, not ment, not ment, not ment, not ment, not ment, 
40605986, 70120723, 4, 23, 1969, female, white, inapplic, inapplic, married, 2, 2, 2, 1, 1, none, family c, 1, V/VI, V/VI, no, no, none, not at  a, not very, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
76624509, 87480038, 4, 50, 1942, female, pakistan, chinese, 1967, widowed, 1, 1, 1, none, none, none, employed, 1, VII/IIIb, IV, no, no, none, not at  a, not very, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
37355967, 87480038, 4, 22, 1969, male, pakistan, inapplic, inapplic, never ma, 0, 1, none, 1, none, none, unemploy, 1, V/VI, II/IIIa, no, no, none, not at  a, not very, can't vo, labour, yes, not ment, not ment, not ment, not ment, not ment, 
27846342, 87480038, 4, 16, 1976, female, indian, inapplic, inapplic, never ma, 0, 1, 1, none, none, none, ft studt, 1, VII/IIIb, II/IIIa, no, no, none, fairly s, not very, yes, inapplic, yes, not ment, not ment, not ment, not ment, not ment, 
43363714, 82641349, 1, 80, 1912, female, white, inapplic, inapplic, living a, 0, none, none, none, none, none, retired, 0, VII/IIIb, VII/IIIb, yes, inapplic, scot nat, not very, fairly i, no, other pa, no, not ment, not ment, not ment, not ment, not ment, 
82265123, 10820183, 4, 38, 1954, male, indian, asian/br, 1973, married, 2, 2, none, 2, 2, none, self-emp, 1, II/IIIa, IV, no, no, none, not at  a, fairly i, can't vo, conserva, no, not ment, not ment, member s, active r, not ment, 
62015486, 10820183, 4, 31, 1961, female, indian, chinese, 1972, married, 2, 2, none, none, 2, 2, family c, 0, II/IIIa, V/VI, no, no, none, not at  a, not very, no, conserva, yes, not ment, not ment, member s, active r, not ment, 
68544954, 99420559, 1, 41, 1951, male, white, white br, inapplic, never ma, 0, none, none, none, none, none, employed, 1, II/IIIa, V/VI, yes, inapplic, labour, not very, fairly i, can't vo, labour, yes, not ment, not ment, member s, not ment, not ment, 
97874051, 32411098, 1, 65, 1926, female, white, inapplic, inapplic, widowed, 0, none, none, none, none, none, retired, 0, V/VI, V/VI, yes, inapplic, labour, not very, not very, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
78104278, 67861323, 5, 57, 1934, male, white, white br, inapplic, married, 1, 1, 1, none, none, none, employed, 0, V/VI, V/VI, yes, inapplic, labour, fairly s, fairly i, no, labour, no, not ment, not ment, not ment, not ment, not ment, 
99924501, 67861323, 5, 51, 1941, female, white, white we, inapplic, married, 1, 1, 1, none, none, none, employed, 0, IV, V/VI, no, yes, labour, not very, not very, can't vo, labour, no, not ment, not ment, not ment, not ment, not ment, 
45966203, 67861323, 5, 19, 1973, female, white, white br, inapplic, never ma, 0, 1, 1, none, none, none, employed, 0, VII/IIIb, V/VI, no, no, none, very str, not at a, can't vo, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
18916313, 67861323, 5, 17, 1975, female, white, white we, inapplic, never ma, 0, 1, 1, none, none, none, ft studt, 0, V/VI, V/VI, no, no, none, not at  a, not at a, yes, inapplic, no, not ment, not ment, not ment, not ment, not ment, 
